;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1091;hh.ru;25000;35000;;PHP-программист;https://spb.hh.ru/vacancy/38806839?query=php;ООО Группа компаний Барс;https://hh.ru/employer/1750611;Казань;руб.
1092;hh.ru;;;;Middle PHP Developer;https://spb.hh.ru/vacancy/38743435?query=php;;;Севастополь;
1093;hh.ru;35000;35000;;Программист PHP;https://spb.hh.ru/vacancy/38693056?query=php; Государственное автономное учреждение Пензенской области Многофункциональный центр предоставления государственных и муниципальных услуг;https://hh.ru/employer/3034251;Пенза;руб.
1094;hh.ru;60000;80000;;PHP-разработчик;https://spb.hh.ru/vacancy/37799108?query=php; Кадровик;https://hh.ru/employer/44629;Екатеринбург;руб.
1095;hh.ru;;;;HTML-верстальщик;https://spb.hh.ru/vacancy/38692336?query=php; Университет СИНЕРГИЯ;https://hh.ru/employer/127256;Москва, Сокол;
1096;hh.ru;25000;;;Программист php (Modx) удаленно;https://spb.hh.ru/vacancy/38807061?query=php;ООО Байкал-Веб;https://hh.ru/employer/2761681;Улан-Удэ;руб.
1097;hh.ru;200000;300000;;Программист PHP, LARAVEL, Full Stack;https://spb.hh.ru/vacancy/38747535?query=php;ТОО Qazaq International Holding;https://hh.ru/employer/1758711;Алматы;KZT
1098;hh.ru;;;;PHP Developer;https://spb.hh.ru/vacancy/38091464?query=php; Sibedge;https://hh.ru/employer/636653;Томск;
1099;hh.ru;;;;PHP-программист;https://spb.hh.ru/vacancy/38152453?query=php;ООО ИММО;https://hh.ru/employer/3114205;Мытищи;
1100;hh.ru;75000;;;Веб-программист (php, js);https://spb.hh.ru/vacancy/38639889?query=php;ООО Сын маминой подруги;https://hh.ru/employer/3899206;Нижний Новгород;руб.
1101;hh.ru;20000;45000;;Web-программист;https://spb.hh.ru/vacancy/38804963?query=php;ИП Овагимян Д.С.;https://hh.ru/employer/1715244;Ростов-на-Дону;руб.
1102;hh.ru;30000;40000;;Frontend разработчик / Html верстальщик;https://spb.hh.ru/vacancy/38798725?query=php; Креативное Агентство BORODA;https://hh.ru/employer/1665633;Санкт-Петербург;руб.
1103;hh.ru;100000;;;Программист Full Stack (Backend/Frontend PHP);https://spb.hh.ru/vacancy/38025076?query=php; Greenway;https://hh.ru/employer/3456725;Новосибирск;руб.
1104;hh.ru;;130000;;PHP разработчик (Удаленная работа);https://spb.hh.ru/vacancy/38664509?query=php; B1;https://hh.ru/employer/3874934;Москва;руб.
1105;hh.ru;;;;PHP-программист;https://spb.hh.ru/vacancy/38319723?query=php; Единая электронная торговая площадка, АО (группа ВТБ);https://hh.ru/employer/100424;Казань;
1106;hh.ru;85000;;;PHP-программист (разработчик) YII/Битрикс (Bitrix);https://spb.hh.ru/vacancy/38743372?query=php;ИП Марченко В.А. / Студия Гекко;https://hh.ru/employer/1106710;Тольятти;руб.
1107;hh.ru;;80000;;Backend разработчик (PHP);https://spb.hh.ru/vacancy/38672175?query=php;ООО Диджитал Сектор;https://hh.ru/employer/1729433;Краснодар;руб.
1108;hh.ru;80000;;;Веб-разработчик / PHP-программист;https://spb.hh.ru/vacancy/38529575?query=php; FIRECODE;https://hh.ru/employer/1077380;Краснодар;руб.
1109;hh.ru;;;;Программист web-front-end;https://spb.hh.ru/vacancy/36665736?query=php;АО РТИ;https://hh.ru/employer/103944;Москва, Динамо;
1110;hh.ru;;;;Backend-разработчик (PHP);https://spb.hh.ru/vacancy/38714179?query=php;ООО Оранжсофт Девелопмент;https://hh.ru/employer/1091601;Брест;
1111;hh.ru;60000;;;PHP-программист;https://spb.hh.ru/vacancy/38568700?query=php; Рыбальченко Аксинья;https://hh.ru/employer/4808354;Москва, Автозаводская и еще 1 ;руб.
1112;hh.ru;;200000;;PHP-Bitrix;https://spb.hh.ru/vacancy/38781450?query=php; ДИКСИ. Офис;https://hh.ru/employer/2746?dpt=2746-2746-office;Новосибирск;руб.
1113;hh.ru;70000;;;Fullstack разработчик (php, Laravel);https://spb.hh.ru/vacancy/38704881?query=php; The Transport Hub;https://hh.ru/employer/4205067;Омск;руб.
1114;hh.ru;160000;200000;;Senior Vue.js Developer (+Php Symphony);https://spb.hh.ru/vacancy/38653156?query=php;ООО АйТиКвик;https://hh.ru/employer/2639497;Симферополь;руб.
1115;hh.ru;;;;PHP developer;https://spb.hh.ru/vacancy/38682250?query=php; Andersen;https://hh.ru/employer/851604;Минск;
1116;hh.ru;;120000;;Программист PHP (Laravel), удаленно;https://spb.hh.ru/vacancy/38507186?query=php; Zebrains;https://hh.ru/employer/3267659;Краснодар;руб.
1117;hh.ru;130000;150000;;PHP Team Lead;https://spb.hh.ru/vacancy/38536619?query=php; Кадровый холдинг ПРОФИЛЬ;https://hh.ru/employer/1416424;Екатеринбург;руб.
1118;hh.ru;;140000;;Программист PHP (Full Stack);https://spb.hh.ru/vacancy/38567160?query=php; Компания BOGACHO;https://hh.ru/employer/750952;Электросталь;руб.
1119;hh.ru;60000;100000;;Программист PHP;https://spb.hh.ru/vacancy/38547324?query=php;АО Бука;https://hh.ru/employer/2342;Москва, Нагатинская;руб.
1120;hh.ru;35000;50000;;PHP веб-разработчик;https://spb.hh.ru/vacancy/38704260?query=php;ООО ЛОФТИЛАБ;https://hh.ru/employer/2204931;Уфа;руб.
1121;hh.ru;;;;Разработчик PHP;https://spb.hh.ru/vacancy/38117784?query=php;АО НефтеТрансСервис;https://hh.ru/employer/132654;Самара, Безымянка;
1122;hh.ru;35000;50000;;Back-end разработчик / PHP программист;https://spb.hh.ru/vacancy/38739694?query=php; Fixp Project;https://hh.ru/employer/1611906;Симферополь;руб.
1123;hh.ru;70000;;;Fullstack разработчик (php, Laravel);https://spb.hh.ru/vacancy/38704882?query=php; The Transport Hub;https://hh.ru/employer/4205067;Челябинск;руб.
1124;hh.ru;50000;80000;;Middle full-stack developer (PHP/JS);https://spb.hh.ru/vacancy/37646572?query=php; Ситилинк;https://hh.ru/employer/1367924;Петрозаводск;руб.
1125;hh.ru;;;;Front-End разработчик;https://spb.hh.ru/vacancy/38777522?query=php;АО Группа компаний Орион;https://hh.ru/employer/63104;Москва, Мякинино;
1126;hh.ru;35000;;;PHP-программист / web-разработчик;https://spb.hh.ru/vacancy/38559243?query=php; Студия «Росбизнесмедика»;https://hh.ru/employer/867913;Барнаул;руб.
1127;hh.ru;;;;Web-разработчик (PHP);https://spb.hh.ru/vacancy/38698778?query=php; Nazarbayev University;https://hh.ru/employer/734745;Нур-Султан;
1128;hh.ru;90000;;;Backend – разработчик (1С Битрикс+PHP);https://spb.hh.ru/vacancy/38739983?query=php; Экоокна;https://hh.ru/employer/146639;Москва;руб.
1129;hh.ru;30000;50000;;HTML-верстальщик;https://spb.hh.ru/vacancy/38656038?query=php; OFFERRUM;https://hh.ru/employer/2714881;Санкт-Петербург, Балтийская;руб.
1130;hh.ru;50000;70000;;PHP программист;https://spb.hh.ru/vacancy/38591324?query=php;ООО БЛОКЧЕЙН-СЕРВИС;https://hh.ru/employer/3171659;Чебоксары;руб.
1131;hh.ru;32000;64000;;HTML-верстальщик;https://spb.hh.ru/vacancy/38569984?query=php;ИП ШЕСТАКОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ;https://hh.ru/employer/3912820;Кемерово;руб.
1132;hh.ru;;;;PHP-разработчик;https://spb.hh.ru/vacancy/38715082?query=php; CodeZavod;https://hh.ru/employer/2229870;Казань;
1133;hh.ru;40000;60000;;Программист PHP – junior;https://spb.hh.ru/vacancy/38653398?query=php; Next;https://hh.ru/employer/1403208;Псков;руб.
1134;hh.ru;30000;50000;;Web-разработчик (HTML, PHP, YII2);https://spb.hh.ru/vacancy/38687738?query=php;ИП Алядинов;https://hh.ru/employer/4839064;Симферополь;руб.
1135;hh.ru;;100000;;WEB-программист/ PHP (Full Stack);https://spb.hh.ru/vacancy/37477635?query=php;ООО Единый Центр;https://hh.ru/employer/1976850;Сочи;руб.
1136;hh.ru;45000;;;WordPress-разработчик / HTML-верстальщик;https://spb.hh.ru/vacancy/38861455?query=php; FluentRussia;https://hh.ru/employer/2805033;Москва;руб.
1137;hh.ru;50000;;;Веб-разработчик / PHP-программист;https://spb.hh.ru/vacancy/38717679?query=php;ООО Цифровой элемент;https://hh.ru/employer/1503819;Челябинск;руб.
1138;hh.ru;50000;80000;;PHP-программист (Битрикс);https://spb.hh.ru/vacancy/38665792?query=php; Интернет-агентство Dextra;https://hh.ru/employer/1333064;Краснодар;руб.
1139;hh.ru;;;;PHP-разработчик;https://spb.hh.ru/vacancy/38159898?query=php;ООО Ростелеком Информационные Технологии;https://hh.ru/employer/3144945;Санкт-Петербург, Площадь Александра Невского 1;
1140;hh.ru;60000;;;Frontend Developer (Vue.js);https://spb.hh.ru/vacancy/38578063?query=php;ООО Невасофт;https://hh.ru/employer/3952248;Санкт-Петербург, Международная;руб.
1141;hh.ru;50000;60000;;Веб-программист;https://spb.hh.ru/vacancy/38642505?query=php; Rocket Business;https://hh.ru/employer/661688;Ростов-на-Дону;руб.
1142;hh.ru;50000;;;Веб-разработчик (PHP, full stack, middle);https://spb.hh.ru/vacancy/38764749?query=php; Aurora Green Digital;https://hh.ru/employer/4542659;Саратов;руб.
1143;hh.ru;25000;45000;;HTML-верстальщик;https://spb.hh.ru/vacancy/38729977?query=php; Студия Воронцова;https://hh.ru/employer/4769921;Рязань;руб.
1144;hh.ru;30000;50000;;Веб-мастер 1С-Битрикс (Аспро, INTEC и др);https://spb.hh.ru/vacancy/38057740?query=php;ООО ИнфоКом;https://hh.ru/employer/569183;Благовещенск (Амурская область);руб.
1145;hh.ru;60000;110000;;PHP разработчик Битрикс;https://spb.hh.ru/vacancy/38653246?query=php; Next;https://hh.ru/employer/1403208;Псков;руб.
1146;hh.ru;30000;45000;;Веб разработчик full stack;https://spb.hh.ru/vacancy/38729696?query=php;ООО Баксэт;https://hh.ru/employer/1932007;Киров (Кировская область);руб.
1147;hh.ru;40000;50000;;PHP-программист;https://spb.hh.ru/vacancy/38610781?query=php; Вебрус Лаб;https://hh.ru/employer/4824342;Брянск;руб.
1148;hh.ru;;;;PHP-разработчик;https://spb.hh.ru/vacancy/38713683?query=php;ООО ИК СИБИНТЕК;https://hh.ru/employer/197135;Краснодар;
1149;hh.ru;40000;80000;;PHP-разработчик / программист 1С-Битрикс (Bitrix);https://spb.hh.ru/vacancy/38800943?query=php; КРИТ;https://hh.ru/employer/726483;Тверь;руб.
