;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1744;hh.ru;;;;QA Automation engineer (C#);https://spb.hh.ru/vacancy/38784615?query=java; КРОК;https://hh.ru/employer/2987;Москва;
1745;hh.ru;;;;Middle Java Developer (проект Биометрия);https://spb.hh.ru/vacancy/37945054?query=java; Техносерв Консалтинг;https://hh.ru/employer/1060266;Москва, Автозаводская и еще 1 ;
1746;hh.ru;;;;Программист Delphi;https://spb.hh.ru/vacancy/38810669?query=java;ООО Пол Страны;https://hh.ru/employer/2938656;Москва, Улица Академика Янгеля;
1747;hh.ru;;;;IT Рекрутер (м. Кунцевская);https://spb.hh.ru/vacancy/38860841?query=java; ANCOR FinTech;https://hh.ru/employer/1947330;Москва;
1748;hh.ru;;;;Специалист IT;https://spb.hh.ru/vacancy/38260968?query=java; Dr. Reddy’s;https://hh.ru/employer/8899;Москва, Новокузнецкая;
1749;hh.ru;;;;Биоинформатик;https://spb.hh.ru/vacancy/33575461?query=java; ФБУН ЦНИИ Эпидемиологии Роспотребнадзора;https://hh.ru/employer/950;Москва, Перово;
1750;hh.ru;;;;Системный аналитик;https://spb.hh.ru/vacancy/37415891?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
1751;hh.ru;;266100;;TeamLead (Java/Hibernate/Synapse/TypeScript);https://spb.hh.ru/vacancy/36869396?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва, Кутузовская;руб.
1752;hh.ru;;;;Android Developer;https://spb.hh.ru/vacancy/38307912?query=java;ООО ИЦ АЙ-ТЕКО;https://hh.ru/employer/872178;Москва;
1753;hh.ru;200000;;;Senior Golang developer (ECN-система, highload);https://spb.hh.ru/vacancy/38808035?query=java; Cellar door;https://hh.ru/employer/4420523;Москва;руб.
1754;hh.ru;120000;;;Разработчик 1С Битрикс (Bitrix);https://spb.hh.ru/vacancy/37995397?query=java; Group365;https://hh.ru/employer/1978211;Москва;руб.
1755;hh.ru;;;;Специалист по автоматизированному тестированию (Проект Умный Дом);https://spb.hh.ru/vacancy/38836768?query=java;ООО Ростелеком Информационные Технологии;https://hh.ru/employer/3144945;Москва, Павелецкая;
1756;hh.ru;;120000;;QA Engineer;https://spb.hh.ru/vacancy/37683978?query=java; AmazingHiring;https://hh.ru/employer/1574037;Москва, Верхние Котлы и еще 1 ;руб.
1757;hh.ru;;;;Delivery manager (логистические проекты);https://spb.hh.ru/vacancy/38855215?query=java; Комус;https://hh.ru/employer/5694;Москва;
1758;hh.ru;;;;Android разработчик;https://spb.hh.ru/vacancy/38792603?query=java; ЦУМ, IT;https://hh.ru/employer/52389?dpt=tsum-52389-it;Москва;
1759;hh.ru;;;;Серверный разработчик / Backend Developer;https://spb.hh.ru/vacancy/26831739?query=java; Ситимобил;https://hh.ru/employer/188712;Москва;
1760;hh.ru;;;;Mobile QA Engineer (Android);https://spb.hh.ru/vacancy/38802591?query=java; IBS;https://hh.ru/employer/139;Москва;
1761;hh.ru;;;;Директор IT систем управления производством;https://spb.hh.ru/vacancy/38894763?query=java;АО Международный аэропорт Шереметьево;https://hh.ru/employer/229;Москва;
1762;hh.ru;80000;;;Программист SQL;https://spb.hh.ru/vacancy/38598453?query=java;ООО Аврора-ИТ;https://hh.ru/employer/156650;Москва, Бульвар Рокоссовского и еще 2 ;руб.
1763;hh.ru;;;;Архитектор/Руководитель группы разработки;https://spb.hh.ru/vacancy/37706615?query=java; Ай-Теко (I-Teco);https://hh.ru/employer/115;Москва;
1764;hh.ru;;;;Performance Team Lead;https://spb.hh.ru/vacancy/37641074?query=java; Align Technology;https://hh.ru/employer/27937;Москва, Тульская;
