;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
116;hh.ru;120000;;;Разработчик Erlang/Elixir;https://spb.hh.ru/vacancy/38148717?query=ruby; FunBox;https://hh.ru/employer/89953;Санкт-Петербург;руб.
117;hh.ru;120000;;;Разработчик Erlang/Elixir;https://spb.hh.ru/vacancy/38149128?query=ruby; FunBox;https://hh.ru/employer/89953;Москва;руб.
118;hh.ru;120000;;;Разработчик Erlang/Elixir;https://spb.hh.ru/vacancy/38148697?query=ruby; FunBox;https://hh.ru/employer/89953;Ульяновск;руб.
119;hh.ru;120000;;;Разработчик Erlang/Elixir;https://spb.hh.ru/vacancy/38148670?query=ruby; FunBox;https://hh.ru/employer/89953;Новосибирск;руб.
120;hh.ru;;;;FullStack (Ruby/React) разработчик;https://spb.hh.ru/vacancy/38202801?query=ruby; ДжетРуби Эйдженси;https://hh.ru/employer/3630887;Краснодар;
121;hh.ru;20000;;;Web-разработчик (Junior web-developer);https://spb.hh.ru/vacancy/38930209?query=ruby; Exceed Team #3;https://hh.ru/employer/4870279;Таганрог;руб.
122;hh.ru;;170000;;Backend Developer;https://spb.hh.ru/vacancy/38757301?query=ruby; Ведомости;https://hh.ru/employer/2152292;Москва;руб.
123;hh.ru;;;;Web-программист;https://spb.hh.ru/vacancy/38173885?query=ruby; Фирма ВОДОКОМФОРТ;https://hh.ru/employer/1256842;Москва, Павелецкая и еще 1 ;
124;hh.ru;;;;Ruby developer (Office/ Remote);https://spb.hh.ru/vacancy/39035058?query=ruby; EPAM Systems, Inc.;https://hh.ru/employer/6769;Санкт-Петербург;
125;hh.ru;16000;30000;;Веб программист (Junior Web-разработчик);https://spb.hh.ru/vacancy/32848651?query=ruby;ООО РэйнбовСофт, НПО;https://hh.ru/employer/1033906;Саратов;руб.
126;hh.ru;;;;Middle Frontend Developer;https://spb.hh.ru/vacancy/38952012?query=ruby; Provectus;https://hh.ru/employer/841622;Казань;
127;hh.ru;;;;Back-end разработчик;https://spb.hh.ru/vacancy/38481932?query=ruby; RnD Soft;https://hh.ru/employer/1268602;Ростов-на-Дону;
128;hh.ru;50000;60000;;Web-разработчик;https://spb.hh.ru/vacancy/36809452?query=ruby;ООО Автоград Центр;https://hh.ru/employer/228249;Тюмень;руб.
129;hh.ru;;;;Full-stack Web разработчик;https://spb.hh.ru/vacancy/38980516?query=ruby;ООО РэйнбовСофт, НПО;https://hh.ru/employer/1033906;Саратов;
130;hh.ru;;;;Fullstack Ruby+Angular Developer (remote);https://spb.hh.ru/vacancy/38999930?query=ruby; Nitka Technologies;https://hh.ru/employer/939874;Санкт-Петербург;
131;hh.ru;;;;Fullstack Ruby+Angular Developer (remote);https://spb.hh.ru/vacancy/38999931?query=ruby; Nitka Technologies;https://hh.ru/employer/939874;Воронеж;
132;hh.ru;;;;Fullstack Ruby+Angular Developer (remote);https://spb.hh.ru/vacancy/38999932?query=ruby; Nitka Technologies;https://hh.ru/employer/939874;Самара;
133;hh.ru;;;;Fullstack Ruby+Angular Developer (remote);https://spb.hh.ru/vacancy/38999933?query=ruby; Nitka Technologies;https://hh.ru/employer/939874;Ростов-на-Дону;
134;hh.ru;;;;Fullstack Ruby+Angular Developer (remote);https://spb.hh.ru/vacancy/38999934?query=ruby; Nitka Technologies;https://hh.ru/employer/939874;Ижевск;
135;hh.ru;70000;200000;;Magento разработчик;https://spb.hh.ru/vacancy/36071016?query=ruby;ООО Mygento eCommerce Solutions;https://hh.ru/employer/1643357;Санкт-Петербург, Чернышевская;руб.
136;hh.ru;;;;Fullstack Ruby+Angular Developer (remote);https://spb.hh.ru/vacancy/38999386?query=ruby; Nitka Technologies;https://hh.ru/employer/939874;Нижний Новгород;
137;hh.ru;50000;120000;;Backend/frontend разработчик .Net (middle/senior);https://spb.hh.ru/vacancy/38822137?query=ruby; Advark Video Advertising Platform;https://hh.ru/employer/735247;Ижевск;руб.
138;hh.ru;;;;Frontend-разработчик Middle (React);https://spb.hh.ru/vacancy/37770966?query=ruby; ДжетРуби Эйдженси;https://hh.ru/employer/3630887;Краснодар;
139;hh.ru;;;;Senior Web QA;https://spb.hh.ru/vacancy/37101357?query=ruby;ООО Mercury Development;https://hh.ru/employer/46769;Самара;
140;hh.ru;12130;12130;;Стажер - программист PHP (Омск);https://spb.hh.ru/vacancy/38899113?query=ruby; amazingcat LLC;https://hh.ru/employer/1946378;Омск;руб.
141;hh.ru;2000;;;Rust Developer;https://spb.hh.ru/vacancy/36357908?query=ruby; TR Logic LLC;https://hh.ru/employer/2898081;Москва;EUR
142;hh.ru;;;;Middle веб-разработчик;https://spb.hh.ru/vacancy/38539002?query=ruby; Ronas IT;https://hh.ru/employer/889344;Омск;
143;hh.ru;130000;160000;;Middle BackEnd Developer;https://spb.hh.ru/vacancy/38455892?query=ruby;ООО Ликвид Рус;https://hh.ru/employer/4426123;Москва;руб.
144;hh.ru;12130;13700;;Стажер - программист PHP (Новосибирск);https://spb.hh.ru/vacancy/38899207?query=ruby; amazingcat LLC;https://hh.ru/employer/1946378;Новосибирск;руб.
145;hh.ru;2000;;;Rust Developer;https://spb.hh.ru/vacancy/37424615?query=ruby; TR Logic LLC;https://hh.ru/employer/2898081;Санкт-Петербург;EUR
146;hh.ru;;;;Backend Team Lead;https://spb.hh.ru/vacancy/38375755?query=ruby; Prequel;https://hh.ru/employer/3297595;Москва;
147;hh.ru;;120000;;Frontend Developer (React);https://spb.hh.ru/vacancy/39021569?query=ruby; HR Development;https://hh.ru/employer/4508336;Воронеж;руб.
