;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
181;hh.ru;;290000;;Senior Data Engineer / Ведущий инженер данных;https://spb.hh.ru/vacancy/37167337?query=data%20scientist;ООО UMA.Tech;https://hh.ru/employer/2155808?dpt=2155808-2155808-uma;Москва, Маяковская;руб.
182;hh.ru;;;;Business Analyst;https://spb.hh.ru/vacancy/38782084?query=data%20scientist;ООО Перфект Арт;https://hh.ru/employer/2618793;Москва;
183;hh.ru;;;;Андеррайтер;https://spb.hh.ru/vacancy/38824329?query=data%20scientist; Mafin;https://hh.ru/employer/3759471;Москва, Автозаводская;
184;hh.ru;;250000;;Ведущий инженер по тестированию;https://spb.hh.ru/vacancy/36057559?query=data%20scientist;ООО UMA.Tech;https://hh.ru/employer/2155808?dpt=2155808-2155808-uma;Москва;руб.
185;hh.ru;;;;Software Engineer;https://spb.hh.ru/vacancy/38766258?query=data%20scientist;ООО IHS Global;https://hh.ru/employer/841087;Москва;
186;hh.ru;;;;Менеджер по работе с партнёрами в Яндекс.Практикум;https://spb.hh.ru/vacancy/38802001?query=data%20scientist; Яндекс;https://hh.ru/employer/1740;Москва;
187;hh.ru;;;;Senior Product Owner;https://spb.hh.ru/vacancy/38133585?query=data%20scientist; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
188;hh.ru;;;;Системный аналитик (ETL/DWH);https://spb.hh.ru/vacancy/38713812?query=data%20scientist; Техносерв Консалтинг;https://hh.ru/employer/1060266;Москва, Автозаводская;
189;hh.ru;;;;Product Manager (Datalore);https://spb.hh.ru/vacancy/37314234?query=data%20scientist; JetBrains;https://hh.ru/employer/9281;Москва;
190;hh.ru;;;;Руководитель направления по развитию клиентского опыта (массовый высокодоходный сегмент);https://spb.hh.ru/vacancy/38758687?query=data%20scientist; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
